millis,rpm1,filterRpm_1,w1,rpm2,filterRpm_2,w2,rpm3,filterRpm_3,w3
2148106,204.18,203.62,59510,204.18,201.04,59510,204.18,202.44,59510
2148117,204.18,203.69,59530,204.18,201.41,59530,204.18,202.64,59530
2148128,204.18,203.75,59550,204.18,201.74,59550,204.18,202.82,59550
2148138,192.49,203.11,59570,192.49,201.33,59570,208.54,203.24,59570
2148148,208.58,202.8,59590,208.58,201.24,59590,192.53,202.92,59590
2148158,208.56,203.48,59610,192.51,201.16,59610,208.56,202.64,59610
2148169,204.07,203.82,59640,204.07,200.82,59640,204.07,203.07,59640
2148179,192.63,203.17,59650,208.68,201.48,59650,208.68,203.46,59650
2148190,204.18,202.61,59670,189.6,201.2,59670,204.18,203.82,59670
2148200,208.56,203.05,59690,208.56,200.95,59690,192.51,203.17,59690
2148211,204.18,203.45,59710,204.18,201.59,59710,204.18,202.6,59710
2148222,204.18,203.53,59730,204.18,201.9,59730,204.18,202.79,59730
2148233,204.18,203.61,59750,189.6,201.3,59750,204.18,202.95,59750
2148244,204.07,203.67,59780,204.07,200.77,59780,204.07,203.09,59780
2148254,192.63,203.04,59790,208.68,201.44,59790,208.68,203.48,59790
2148265,204.18,202.49,59810,204.18,202.03,59810,204.18,203.83,59810
2148276,204.18,202.69,59830,189.6,201.42,59830,204.18,203.87,59830
2148287,204.07,202.86,59860,204.07,200.88,59860,204.07,203.9,59860
2148297,208.68,203.28,59870,208.68,201.53,59870,192.63,203.24,59870
2148308,204.18,203.65,59890,204.18,202.11,59890,204.18,202.67,59890
2148319,204.18,203.71,59910,204.18,202.35,59910,204.18,202.85,59910
2148330,204.18,203.77,59930,189.6,201.71,59930,204.18,203.01,59930
2148341,204.18,203.82,59950,204.18,201.14,59950,204.18,203.15,59950
2148352,204.07,203.85,59980,204.07,201.49,59980,204.07,203.26,59980
2148362,208.56,204.14,60000,208.56,202.06,60000,208.56,203.62,60000
2148373,204.29,204.41,60020,189.7,201.71,60020,204.29,203.95,60020
2148384,204.18,204.39,60040,204.18,201.15,60040,204.18,203.99,60040
2148395,189.58,203.5,60060,204.16,201.51,60060,204.16,204.01,60060
2148406,218.75,203.58,60080,204.16,201.82,60080,204.16,204.03,60080
2148417,189.63,203.65,60100,204.22,202.1,60100,204.22,204.05,60100
2148428,204.07,202.85,60130,189.49,201.48,60130,204.07,204.06,60130
2148439,204.27,203.01,60150,204.27,200.94,60150,204.27,204.07,60150
2148450,204.18,203.15,60170,204.18,201.33,60170,204.18,204.09,60170
2148460,208.58,203.53,60190,208.58,201.92,60190,192.53,203.41,60190
2148470,208.54,204.13,60210,192.49,201.76,60210,208.54,203.07,60210
2148481,204.2,204.39,60230,204.2,201.36,60230,204.2,203.46,60230
2148491,208.56,204.63,60250,208.56,201.95,60250,208.56,203.81,60250
2148502,204.18,204.83,60270,189.6,201.61,60270,204.18,204.11,60270
2148513,204.18,204.75,60290,204.18,201.05,60290,204.18,204.12,60290
2148524,204.18,204.69,60310,204.18,201.42,60310,204.18,204.12,60310
2148535,204.18,204.63,60330,204.18,201.75,60330,204.18,204.13,60330
2148546,204.18,204.57,60350,204.18,202.04,60350,204.18,204.14,60350
2148557,204.18,204.53,60370,189.6,201.43,60370,204.18,204.14,60370
2148568,204.14,204.48,60390,204.14,200.89,60390,204.14,204.14,60390
2148579,204.22,204.45,60410,204.22,201.28,60410,204.22,204.15,60410
2148590,204.18,204.42,60430,204.18,201.62,60430,204.18,204.15,60430
2148601,204.18,204.39,60450,204.18,201.93,60450,189.6,203.3,60450
2148611,192.51,203.68,60470,192.51,201.5,60470,208.56,202.8,60470
2148621,208.56,203.3,60490,208.56,201.39,60490,208.56,203.48,60490
2148632,204.07,203.66,60520,204.07,201.97,60520,204.07,203.81,60520
2148643,204.29,203.72,60540,189.7,201.37,60540,204.29,203.86,60540
2148654,204.18,203.78,60560,204.18,200.85,60560,204.18,203.9,60560
2148665,204.18,203.83,60580,204.18,201.24,60580,204.18,203.93,60580
2148676,204.18,203.87,60600,204.18,201.59,60600,204.18,203.96,60600
2148687,204.18,203.91,60620,204.18,201.89,60620,204.18,203.99,60620
2148698,204.18,203.94,60640,189.6,201.3,60640,204.18,204.01,60640
2148709,204.18,203.97,60660,204.18,200.78,60660,204.18,204.03,60660
2148720,204.18,203.99,60680,204.18,201.18,60680,204.18,204.05,60680
2148731,204.18,204.02,60700,204.18,201.54,60700,204.18,204.06,60700
2148742,204.18,204.04,60720,204.18,201.85,60720,204.18,204.08,60720
2148752,208.54,204.31,60740,192.49,201.43,60740,208.54,204.35,60740
2148763,204.2,204.55,60760,204.2,201.07,60760,204.2,204.59,60760
2148774,204.18,204.51,60780,204.18,201.44,60780,204.18,204.54,60780
2148785,204.18,204.47,60800,189.6,200.9,60800,204.18,204.5,60800
2148796,204.18,204.44,60820,204.18,200.43,60820,204.18,204.46,60820
2148807,204.07,204.4,60850,189.49,200.0,60850,204.07,204.42,60850
2148818,204.29,204.37,60870,204.29,199.63,60870,204.29,204.39,60870
2148829,204.18,204.36,60890,204.18,200.18,60890,204.18,204.37,60890
2148840,204.16,204.34,60910,204.16,200.65,60910,204.16,204.35,60910
2148851,204.2,204.32,60930,204.2,201.07,60930,204.2,204.33,60930
2148861,208.49,204.56,60950,192.46,200.74,60950,208.49,204.57,60950
2148872,204.24,204.77,60970,204.24,200.46,60970,204.24,204.78,60970
2148883,204.07,204.7,61000,204.07,200.9,61000,204.07,204.71,61000
2148893,192.51,203.94,61020,208.56,201.54,61020,192.51,203.95,61020
2148904,204.29,203.29,61040,204.29,202.11,61040,204.29,203.29,61040
2148915,218.77,204.26,61060,189.6,201.5,61060,204.18,203.4,61060
2148925,192.51,204.42,61080,208.56,201.22,61080,208.56,203.75,61080
2148936,204.18,203.7,61100,204.18,201.83,61100,204.18,204.06,61100
2148947,204.18,203.76,61120,204.18,202.1,61120,204.18,204.08,61120
2148958,204.18,203.81,61140,204.18,202.35,61140,204.18,204.09,61140
2148969,204.18,203.85,61160,204.18,202.57,61160,204.18,204.1,61160
2148979,208.56,204.15,61180,192.51,202.07,61180,208.56,204.37,61180
2148990,204.07,204.41,61210,204.07,201.62,61210,204.07,204.6,61210
2149000,208.68,204.64,61220,208.68,202.18,61220,208.68,204.81,61220
2149011,204.18,204.85,61240,204.18,202.69,61240,204.18,205.0,61240
2149021,208.56,205.03,61260,192.51,202.17,61260,208.56,205.16,61260
2149032,204.18,205.19,61280,204.18,201.72,61280,204.18,205.3,61280
2149043,204.18,205.07,61300,204.18,202.01,61300,204.18,205.17,61300
2149054,204.07,204.96,61330,204.07,202.26,61330,204.07,205.05,61330
2149064,192.63,204.18,61340,192.63,201.8,61340,208.68,205.2,61340
2149075,204.07,203.49,61370,204.07,201.39,61370,204.07,205.34,61370
2149086,204.29,203.57,61390,204.29,201.72,61390,204.29,205.21,61390
2149097,204.18,203.65,61410,204.18,202.02,61410,204.18,205.09,61410
2149107,208.56,203.97,61430,208.56,202.53,61430,192.51,204.29,61430
2149118,204.16,204.25,61450,189.58,202.12,61450,218.75,204.45,61450
2149129,204.18,204.24,61470,204.18,201.5,61470,204.18,205.28,61470
2149140,204.2,204.24,61490,204.2,201.82,61490,204.2,205.15,61490
2149150,208.56,204.49,61510,208.56,202.36,61510,192.51,204.35,61510
2149161,204.18,204.71,61530,204.18,202.83,61530,204.18,203.64,61530
2149172,204.18,204.65,61550,189.6,202.13,61550,204.18,203.7,61550
2149182,208.56,204.85,61570,208.56,201.77,61570,208.56,204.02,61570
2149193,204.18,205.03,61590,204.18,202.31,61590,204.18,204.3,61590
2149204,204.07,204.92,61620,204.07,202.53,61620,204.07,204.28,61620
2149215,204.29,204.84,61640,204.29,202.72,61640,204.29,204.26,61640
2149226,204.18,204.77,61660,189.6,202.04,61660,204.18,204.26,61660
2149237,204.18,204.7,61680,204.18,201.43,61680,204.18,204.25,61680
2149248,204.16,204.63,61700,204.16,201.75,61700,204.16,204.24,61700
2149258,192.53,203.89,61720,208.58,202.3,61720,208.58,204.49,61720
2149269,204.18,203.24,61740,204.18,202.78,61740,204.18,204.72,61740
2149280,204.18,203.35,61760,204.18,202.95,61760,204.18,204.65,61760
2149291,204.18,203.45,61780,189.6,202.23,61780,204.18,204.6,61780
2149302,204.18,203.53,61800,204.18,201.6,61800,204.18,204.55,61800
2149313,204.07,203.6,61830,204.07,201.9,61830,204.07,204.5,61830
2149324,204.29,203.67,61850,204.29,202.17,61850,204.29,204.46,61850
2149335,204.16,203.74,61870,204.16,202.41,61870,204.16,204.43,61870
2149346,204.14,203.79,61890,204.14,202.62,61890,218.73,205.26,61890
2149357,218.82,204.7,61910,204.24,202.8,61910,204.24,206.0,61910
2149367,192.49,204.81,61930,192.49,202.28,61930,192.49,205.09,61930
2149378,204.2,204.05,61950,204.2,201.81,61950,204.2,204.3,61950
2149388,208.56,204.32,61970,208.56,202.35,61970,208.56,204.54,61970
2149398,208.56,204.82,61990,192.51,202.14,61990,208.56,205.02,61990
2149409,204.18,205.01,62010,204.18,201.69,62010,204.18,205.18,62010
2149420,204.18,204.91,62030,204.18,201.98,62030,204.18,205.06,62030
2149431,204.18,204.82,62050,204.18,202.24,62050,204.18,204.96,62050
2149442,204.18,204.75,62070,204.18,202.47,62070,204.18,204.86,62070
2149453,204.18,204.68,62090,204.18,202.67,62090,204.18,204.78,62090
2149464,204.07,204.61,62120,204.07,202.85,62120,204.07,204.71,62120
2149474,208.68,204.82,62130,192.63,202.31,62130,192.63,203.95,62130
2149485,204.18,205.01,62150,204.18,201.85,62150,204.18,203.3,62150
2149496,204.18,204.91,62170,204.18,202.13,62170,204.18,203.4,62170
2149507,204.18,204.83,62190,204.18,202.37,62190,218.77,204.36,62190
2149518,204.18,204.75,62210,204.18,202.58,62210,204.18,205.2,62210
2149529,204.07,204.68,62240,204.07,202.77,62240,204.07,205.07,62240
2149539,208.68,204.88,62250,192.63,202.24,62250,192.63,204.28,62250
2149550,189.6,204.2,62270,204.18,201.79,62270,204.18,203.58,62270
2149561,204.18,203.33,62290,204.18,202.07,62290,204.18,203.65,62290
2149572,204.18,203.43,62310,204.18,202.32,62310,204.18,203.71,62310
2149583,204.18,203.52,62330,204.18,202.54,62330,204.18,203.77,62330
2149594,204.07,203.59,62360,204.07,202.73,62360,218.65,204.67,62360
2149605,204.29,203.66,62380,204.29,202.9,62380,204.29,205.48,62380
2149616,204.18,203.73,62400,204.18,203.06,62400,204.18,205.33,62400
2149627,204.18,203.78,62420,204.18,203.19,62420,204.18,205.19,62420
2149637,208.56,204.09,62440,192.51,202.62,62440,192.51,204.38,62440
2149648,204.18,204.36,62460,204.18,202.11,62460,218.77,204.53,62460
2149659,204.07,204.33,62490,204.07,202.35,62490,204.07,205.35,62490
2149669,208.68,204.57,62500,208.68,202.83,62500,192.63,204.52,62500
2149679,192.51,204.1,62520,208.56,203.51,62520,208.56,204.06,62520
2149690,204.07,203.42,62550,204.07,203.84,62550,204.07,204.32,62550
2149700,208.68,203.77,62560,192.63,203.19,62560,208.68,204.56,62560
2149711,204.18,204.08,62580,204.18,202.63,62580,204.18,204.79,62580
2149722,204.18,204.09,62600,204.18,202.81,62600,204.18,204.71,62600
2149733,204.07,204.1,62630,204.07,202.97,62630,204.07,204.64,62630
2149744,204.27,204.11,62650,204.27,203.11,62650,204.27,204.59,62650
2149755,204.2,204.12,62670,204.2,203.24,62670,204.2,204.55,62670
2149766,204.18,204.13,62690,204.18,203.35,62690,218.77,205.37,62690
2149777,218.75,205.0,62710,204.16,203.45,62710,204.16,206.09,62710
2149788,204.2,205.76,62730,204.2,203.54,62730,204.2,205.86,62730
2149798,192.51,204.89,62750,208.56,203.87,62750,208.56,205.92,62750
2149809,204.18,204.11,62770,204.18,204.17,62770,204.18,205.98,62770
2149820,218.77,204.98,62790,204.18,204.17,62790,204.18,205.76,62790
2149831,204.07,205.74,62820,204.07,204.16,62820,204.07,205.57,62820
2149842,204.27,205.56,62840,204.27,204.16,62840,204.27,205.4,62840
2149853,204.2,205.4,62860,204.2,204.17,62860,204.2,205.27,62860
2149863,208.56,205.52,62880,192.51,203.49,62880,208.56,205.4,62880
2149874,204.18,205.62,62900,204.18,202.88,62900,204.18,205.51,62900
2149885,204.18,205.45,62920,204.18,203.03,62920,204.18,205.35,62920
2149896,204.07,205.29,62950,204.07,203.16,62950,204.07,205.21,62950
2149906,208.68,205.42,62960,208.68,203.54,62960,208.68,205.35,62960
2149917,204.18,205.54,62980,204.18,203.88,62980,204.18,205.48,62980
2149928,204.18,205.38,63000,204.18,203.92,63000,204.18,205.32,63000
2149939,204.07,205.23,63030,204.07,203.94,63030,204.07,205.18,63030
2149950,204.27,205.1,63050,204.27,203.97,63050,218.86,205.92,63050
2149961,204.2,205.0,63070,204.2,204.0,63070,204.2,206.59,63070
2149971,208.56,205.16,63090,192.51,203.33,63090,208.56,206.56,63090
2149982,204.18,205.31,63110,204.18,202.74,63110,204.18,206.54,63110
2149993,204.18,205.17,63130,204.18,202.91,63130,204.18,206.26,63130
2150004,204.18,205.06,63150,204.18,203.06,63150,204.18,206.01,63150
2150014,208.56,205.21,63170,208.56,203.45,63170,208.56,206.06,63170
2150025,204.18,205.35,63190,204.18,203.8,63190,204.18,206.09,63190
2150036,204.07,205.2,63220,204.07,203.84,63220,204.07,205.86,63220
2150047,204.27,205.08,63240,204.27,203.88,63240,204.27,205.66,63240
2150058,204.2,204.98,63260,204.2,203.92,63260,204.2,205.49,63260
2150069,204.18,204.89,63280,204.18,203.95,63280,218.77,206.2,63280
2150080,218.75,205.67,63300,204.16,203.98,63300,204.16,206.82,63300
2150091,204.2,206.35,63320,204.2,204.0,63320,204.2,206.51,63320
2150102,204.18,206.1,63340,204.18,204.02,63340,204.18,206.24,63340
2150113,204.18,205.87,63360,204.18,204.04,63360,204.18,205.99,63360
2150123,208.56,205.93,63380,208.56,204.32,63380,208.56,206.04,63380
2150134,204.18,205.98,63400,189.6,203.7,63400,204.18,206.08,63400
2150145,204.18,205.77,63420,204.18,202.89,63420,204.18,205.85,63420
2150156,204.18,205.58,63440,204.18,203.04,63440,204.18,205.65,63440
2150167,204.18,205.41,63460,204.18,203.18,63460,204.18,205.48,63460
2150178,204.18,205.27,63480,204.18,203.3,63480,218.77,206.19,63480
2150189,218.77,206.0,63500,204.18,203.4,63500,204.18,206.81,63500
2150199,192.51,205.96,63520,208.56,203.75,63520,208.56,206.76,63520
2150210,218.77,205.92,63540,204.18,204.06,63540,204.18,206.71,63540
2150221,204.18,206.58,63560,204.18,204.08,63560,204.18,206.41,63560
2150232,204.18,206.29,63580,204.18,204.09,63580,204.18,206.15,63580
2150243,204.18,206.04,63600,204.18,204.1,63600,204.18,205.92,63600
2150254,204.18,205.82,63620,204.18,204.11,63620,204.18,205.71,63620
2150265,204.18,205.63,63640,204.18,204.12,63640,218.77,206.39,63640
2150276,218.77,206.32,63660,204.18,204.12,63660,204.18,206.99,63660
2150287,204.18,206.93,63680,204.18,204.13,63680,204.18,206.66,63680
2150298,204.18,206.6,63700,204.18,204.14,63700,204.18,206.37,63700
2150309,204.18,206.32,63720,204.18,204.14,63720,204.18,206.11,63720
2150320,204.07,206.06,63750,204.07,204.14,63750,204.07,205.87,63750
2150331,204.29,205.84,63770,204.29,204.14,63770,204.29,205.67,63770
2150342,218.77,206.51,63790,204.18,204.16,63790,218.77,206.37,63790
2150353,204.18,207.1,63810,204.18,204.16,63810,204.18,206.97,63810
2150364,204.16,206.75,63830,204.16,204.16,63830,204.16,206.64,63830
2150375,204.2,206.45,63850,204.2,204.16,63850,204.2,206.35,63850
2150385,208.56,206.44,63870,208.56,204.42,63870,208.56,206.35,63870
2150396,204.18,206.43,63890,204.18,204.65,63890,204.18,206.35,63890
2150407,204.18,206.16,63910,204.18,204.6,63910,204.18,206.1,63910
2150418,204.18,205.93,63930,204.18,204.55,63930,204.18,205.87,63930
2150429,218.77,206.59,63950,204.18,204.51,63950,218.77,206.53,63950
2150440,204.18,207.16,63970,204.18,204.47,63970,204.18,207.12,63970
2150451,204.07,206.8,64000,204.07,204.43,64000,204.07,206.76,64000
2150462,204.27,206.49,64020,204.27,204.4,64020,204.27,206.46,64020
2150473,204.2,206.23,64040,204.2,204.38,64040,204.2,206.19,64040
2150483,208.54,206.24,64060,192.49,203.66,64060,208.54,206.21,64060
2150494,218.79,207.12,64080,204.2,203.04,64080,218.79,207.09,64080
2150504,192.51,206.95,64100,208.56,203.43,64100,192.51,206.92,64100
2150515,218.77,206.79,64120,204.18,203.78,64120,218.77,206.77,64120
2150526,204.07,207.34,64150,204.07,203.82,64150,204.07,207.32,64150
2150536,208.68,207.22,64160,208.68,204.12,64160,208.68,207.21,64160
2150547,204.18,207.13,64180,204.18,204.39,64180,204.18,207.12,64180
2150558,204.18,206.78,64200,204.18,204.37,64200,204.18,206.77,64200
2150569,204.18,206.47,64220,204.18,204.35,64220,204.18,206.46,64220
2150580,218.77,207.07,64240,204.18,204.33,64240,204.18,206.19,64240
2150591,204.18,207.59,64260,204.18,204.31,64260,218.77,206.82,64260
2150602,204.07,207.18,64290,204.07,204.29,64290,204.07,207.36,64290
2150612,208.56,207.07,64310,208.56,204.53,64310,208.56,207.24,64310
2150623,204.27,207.0,64330,204.27,204.75,64330,204.27,207.14,64330
2150634,204.2,206.67,64350,204.2,204.69,64350,204.2,206.8,64350
2150644,208.56,206.64,64370,208.56,204.89,64370,208.56,206.75,64370
2150655,204.16,206.6,64390,204.16,205.06,64390,204.16,206.7,64390
2150666,218.77,207.18,64410,204.18,204.96,64410,204.18,206.4,64410
2150677,204.09,207.68,64440,204.09,204.86,64440,204.09,206.13,64440
2150688,204.29,207.27,64460,204.29,204.78,64460,218.88,206.77,64460
2150699,204.18,206.91,64480,204.18,204.72,64480,204.18,207.33,64480
2150710,204.18,206.59,64500,204.18,204.65,64500,204.18,206.96,64500
2150721,218.77,207.16,64520,204.18,204.6,64520,204.18,206.63,64520
2150732,204.18,207.67,64540,189.6,203.69,64540,204.18,206.34,64540
2150743,204.07,207.25,64570,204.07,202.88,64570,218.65,206.94,64570
2150754,204.29,206.89,64590,204.29,203.03,64590,204.29,207.48,64590
2150765,204.16,206.58,64610,204.16,203.17,64610,204.16,207.09,64610
2150776,218.79,207.15,64630,204.2,203.29,64630,204.2,206.75,64630
2150787,204.18,207.67,64650,204.18,203.4,64650,218.77,207.31,64650
2150798,204.07,207.25,64680,218.65,204.34,64680,204.07,207.79,64680
2150809,204.29,206.89,64700,204.29,205.19,64700,204.29,207.37,64700
2150820,218.75,207.43,64720,204.16,205.07,64720,204.16,206.99,64720
2150831,204.2,207.91,64740,204.2,204.97,64740,218.79,207.52,64740
2150841,208.56,207.73,64760,208.56,205.13,64760,208.56,208.25,64760
2150852,204.18,207.57,64780,204.18,205.28,64780,204.18,208.03,64780
2150863,204.18,207.17,64800,204.18,205.15,64800,204.18,207.57,64800
2150874,204.18,206.81,64820,204.18,205.04,64820,204.18,207.17,64820
2150885,218.65,207.36,64850,204.07,204.93,64850,218.65,207.67,64850
2150896,204.27,207.84,64870,204.27,204.84,64870,204.27,208.12,64870
2150907,204.2,207.42,64890,204.2,204.77,64890,204.2,207.66,64890
2150918,204.18,207.04,64910,204.18,204.7,64910,218.77,208.11,64910
2150929,218.77,207.56,64930,218.77,205.5,64930,204.18,208.51,64930
2150940,204.18,208.02,64950,204.18,206.21,64950,204.18,208.0,64950
2150951,204.16,207.57,64970,204.16,205.97,64970,218.75,208.41,64970
2150962,218.79,208.03,64990,204.2,205.75,64990,204.2,208.77,64990
2150972,208.56,208.7,65010,208.56,205.83,65010,208.56,208.49,65010
2150983,204.07,208.41,65040,204.07,205.89,65040,204.07,208.23,65040
2150993,208.68,208.17,65050,208.68,205.94,65050,208.68,208.01,65050
2151004,204.18,207.97,65070,204.18,206.0,65070,218.77,208.69,65070
2151015,204.18,207.52,65090,204.18,205.79,65090,204.18,209.02,65090
2151026,218.77,207.99,65110,204.18,205.6,65110,204.18,208.44,65110
2151037,204.18,208.4,65130,204.18,205.43,65130,218.77,208.8,65130
2151048,204.18,207.9,65150,218.77,206.14,65150,204.18,209.12,65150
2151059,218.65,208.32,65180,204.07,206.77,65180,204.07,208.53,65180
2151070,204.27,208.69,65200,204.27,206.46,65200,218.86,208.88,65200
2151081,204.18,208.16,65220,204.18,206.2,65220,204.18,209.19,65220
2151092,218.79,208.55,65240,204.2,205.96,65240,204.2,208.6,65240
2151102,208.56,209.16,65260,208.56,206.01,65260,208.56,208.33,65260
2151113,204.16,208.83,65280,204.16,206.05,65280,218.75,208.96,65280
2151124,218.75,209.14,65300,218.75,206.69,65300,204.16,209.26,65300
2151135,204.22,209.41,65320,204.22,207.26,65320,218.8,209.52,65320
2151146,204.07,208.79,65350,204.07,206.89,65350,204.07,209.75,65350
2151156,208.68,208.51,65360,208.68,206.83,65360,208.68,209.35,65360
2151167,218.77,209.12,65380,204.18,206.78,65380,218.77,209.87,65380
2151178,204.18,209.4,65400,204.18,206.47,65400,204.18,210.06,65400
2151189,218.77,209.65,65420,218.77,207.06,65420,218.77,210.22,65420
2151200,204.18,209.86,65440,204.18,207.59,65440,204.18,210.37,65440
2151211,218.61,210.04,65470,204.03,207.17,65470,218.61,210.49,65470
2151222,204.31,210.21,65490,204.31,206.82,65490,204.31,210.61,65490
2151233,204.18,209.5,65510,218.77,207.38,65510,204.18,209.85,65510
2151244,218.79,209.74,65530,204.2,207.86,65530,218.79,210.05,65530
2151254,208.54,210.2,65525,208.54,207.69,65525,208.54,210.47,65525
2151265,218.77,210.61,65505,204.18,207.53,65505,218.77,210.85,65505
2151276,204.2,210.71,65485,218.79,208.0,65485,204.2,210.92,65485
